대지위치,사용승인일,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인일(년도),위도,경도,건물연차점수,지상층수_점수,지하층수_점수,비상용승강기_점수,주용도_점수,구조코드_점수,소화전거리,소방서거리,소화전거리_점수,소방관서거리_점수,total_score
경상북도 영천시 도동 710-3번지,1979,1,0,0,블록구조,시멘트블록,단독주택,0,1979,35.93869115,128.9315615,5,0,0,5,2,4,409.7349954,1408.789702,5,2,23
경상북도 영천시 도동 715번지,20200129,1,0,8.6,경량철골구조,경량철골구조,창고시설,0,2020,35.93747817,128.931138,1,0,0,5,8,2,448.135271,1457.80593,5,2,23
경상북도 영천시 도동 715번지,20150617,1,0,8.45,일반철골구조,일반철골구조,창고시설,0,2015,35.93747817,128.931138,1,0,0,5,8,2,448.135271,1457.80593,5,2,23
경상북도 영천시 도동 717번지,19940825,1,0,0,철근콘크리트구조,철근콘크리트조,공장,0,1994,35.93717217,128.931076,4,0,0,5,8,0,424.6078446,1468.026839,5,2,24
경상북도 영천시 도동 717번지,19920515,1,0,0,벽돌구조,시멘트벽돌,창고시설,0,1992,35.93717217,128.931076,4,0,0,5,8,4,424.6078446,1468.026839,5,2,28
경상북도 영천시 도동 718번지,20010808,1,0,6.35,일반철골구조,철골조,창고시설,0,2001,35.93690988,128.9311141,3,0,0,5,8,2,412.8932997,1469.282199,5,2,25
경상북도 영천시 도동 719번지,20000211,1,0,0,경량철골구조,철파이프조,창고시설,0,2000,35.93692746,128.9308334,3,0,0,5,8,2,391.8238699,1493.871851,5,2,25
경상북도 영천시 도동 721-2번지,20040226,1,0,7.1,일반철골구조,일반철골구조,창고시설,0,2004,35.93652722,128.9306025,3,0,0,5,8,2,352.4981296,1522.246132,5,2,25
경상북도 영천시 도동 722-1번지,19831223,1,0,0,블록구조,블록조,단독주택,0,1983,35.93675053,128.9305506,5,0,0,5,2,4,359.939047,1522.296843,5,2,23
경상북도 영천시 도동 729-1번지,20100802,1,0,9.05,일반철골구조,일반철골구조,창고시설,0,2010,35.93689925,128.9293156,2,0,0,5,8,2,280.301332,1629.283107,5,2,24
경상북도 영천시 도동 729-2번지,1976,1,0,0,블록구조,블록조,단독주택,0,1976,35.93613954,128.928924,5,0,0,5,2,4,199.5291674,1678.870869,5,2,23
경상북도 영천시 도동 732번지,19921105,1,0,8.83,경량철골구조,경량철골조,창고시설,0,1992,35.93708804,128.9276383,4,0,0,5,8,2,221.7194346,1775.839063,5,2,26
경상북도 영천시 도동 732-1번지,20221124,1,0,8.448,일반철골구조,일반철골구조,창고시설,0,2022,35.93663103,128.9275079,1,0,0,5,8,2,169.5633428,1794.684483,5,2,23
경상북도 영천시 도동 732-2번지,19921105,1,0,8.83,경량철골구조,경량철골조,창고시설,0,1992,35.9370277,128.9285618,4,0,0,5,8,2,248.2059936,1694.336786,5,2,26
경상북도 영천시 도동 732-3번지,19921105,1,0,8.83,경량철골구조,경량철골조,창고시설,0,1992,35.93701929,128.9280926,4,0,0,5,8,2,227.4086553,1736.310023,5,2,26
경상북도 영천시 도동 732-9번지,20221230,1,0,8.448,일반철골구조,일반철골구조,제2종근린생활시설,0,2022,35.93647166,128.9279439,1,0,0,5,6,2,166.7116337,1758.822878,5,2,21
경상북도 영천시 도동 732-9번지,20221230,1,0,8.617,일반철골구조,일반철골구조,제2종근린생활시설,0,2022,35.93647166,128.9279439,1,0,0,5,6,2,166.7116337,1758.822878,5,2,21
경상북도 영천시 도동 737번지,1955,1,0,0,기타조적구조,"목조, 토담조",단독주택,0,1955,35.93599506,128.9277594,5,0,0,5,2,4,112.5502356,1784.828791,4,2,22
경상북도 영천시 도동 738-1번지,1950,1,0,0,일반목구조,목조,단독주택,0,1950,35.9361701,128.9275937,5,0,0,5,2,5,122.9340725,1795.777928,5,2,24
경상북도 영천시 도동 738-2번지,1952,1,0,0,일반목구조,목조,단독주택,0,1952,35.93609639,128.9274484,5,0,0,5,2,5,110.7743595,1810.151258,4,2,23
경상북도 영천시 도동 738-2번지,1951,1,0,0,일반목구조,목조,단독주택,0,1951,35.93609639,128.9274484,5,0,0,5,2,5,110.7743595,1810.151258,4,2,23
경상북도 영천시 도동 738-2번지,1955,1,0,0,일반목구조,목조,단독주택,0,1955,35.93609639,128.9274484,5,0,0,5,2,5,110.7743595,1810.151258,4,2,23
경상북도 영천시 도동 738-2번지,1953,1,0,0,일반목구조,목조,단독주택,0,1953,35.93609639,128.9274484,5,0,0,5,2,5,110.7743595,1810.151258,4,2,23
경상북도 영천시 도동 739-1번지,20230510,1,0,9,일반철골구조,일반철골구조,창고시설,0,2023,35.93748441,128.9282168,1,0,0,5,8,2,279.4629426,1718.921297,5,2,23
경상북도 영천시 도동 739-1번지,20230510,1,0,9,일반철골구조,일반철골구조,창고시설,0,2023,35.93748441,128.9282168,1,0,0,5,8,2,279.4629426,1718.921297,5,2,23
경상북도 영천시 도동 739-5번지,1950,1,0,0,일반목구조,목조,단독주택,0,1950,35.93623916,128.927322,5,0,0,5,2,5,123.4834855,1818.446123,5,2,24
경상북도 영천시 도동 739-5번지,1960,1,0,0,벽돌구조,흙벽돌조,단독주택,0,1960,35.93623916,128.927322,5,0,0,5,2,4,123.4834855,1818.446123,5,2,23
경상북도 영천시 도동 739-19번지,1964,1,0,0,일반목구조,목조,단독주택,0,1964,35.93629371,128.9276963,5,0,0,5,2,5,139.1899989,1784.207654,5,2,24
경상북도 영천시 도동 739-20번지,20221124,1,0,5.7,경량철골구조,경량철골구조,제2종근린생활시설,0,2022,35.93648086,128.9274496,1,0,0,5,6,2,152.1142292,1802.532323,5,2,21
경상북도 영천시 도동 739-22번지,1957,1,0,0,일반목구조,목조,단독주택,0,1957,35.93552757,128.9273618,5,0,0,5,2,5,49.48617958,1830.648832,2,2,21
경상북도 영천시 도동 739-23번지,1939,1,0,0,벽돌구조,흙벽돌조,단독주택,0,1939,35.93534822,128.9274762,5,0,0,5,2,4,42.28351582,1825.105692,2,2,20
경상북도 영천시 도동 739-23번지,1953,1,0,0,일반목구조,목조,단독주택,0,1953,35.93534822,128.9274762,5,0,0,5,2,5,42.28351582,1825.105692,2,2,21
경상북도 영천시 도동 739-26번지,1962,1,0,0,일반목구조,목조,단독주택,0,1962,35.93538642,128.9272634,5,0,0,5,2,5,31.47555693,1842.784053,2,2,21
경상북도 영천시 도동 747-5번지,1957,1,0,0,일반목구조,목조,단독주택,0,1957,35.93372251,128.9270764,5,0,0,5,2,5,158.3216434,1909.27108,5,2,24
경상북도 영천시 도동 748-1번지,1959,1,0,0,일반목구조,목조,단독주택,0,1959,35.93445248,128.9272332,5,0,0,5,2,5,78.40419776,1871.666637,3,2,22
경상북도 영천시 도동 748-2번지,1954,1,0,0,일반목구조,목조,단독주택,0,1954,35.93402127,128.9274043,5,0,0,5,2,5,128.4999987,1870.904926,5,2,24
경상북도 영천시 도동 748-6번지,1941,1,0,0,일반목구조,목조,단독주택,0,1941,35.93410265,128.9272741,5,0,0,5,2,5,117.3845358,1879.357003,4,2,23
경상북도 영천시 도동 748-8번지,20230913,1,0,7.14,경량철골구조,경량철골구조,단독주택,0,2023,35.93377936,128.9274584,1,0,0,5,2,2,155.8062645,1874.649649,5,2,17
경상북도 영천시 도동 748-9번지,20240828,1,0,6.53,경량철골구조,경량철골구조,단독주택,0,2024,35.93362052,128.9274346,1,0,0,5,2,2,172.6695291,1882.367412,5,2,17
경상북도 영천시 도동 749-1번지,1953,1,0,0,기타조적구조,"목조, 토담조",단독주택,0,1953,35.93465924,128.9274207,5,0,0,5,2,4,62.32397106,1849.130596,3,2,21
경상북도 영천시 도동 749-2번지,1939,1,0,0,일반목구조,목조,단독주택,0,1939,35.93449999,128.9275125,5,0,0,5,2,5,81.81961574,1846.039933,3,2,22
경상북도 영천시 도동 749-8번지,1951,1,0,0,일반목구조,목조,단독주택,0,1951,35.93429134,128.9274652,5,0,0,5,2,5,101.2527255,1856.742757,4,2,23
경상북도 영천시 도동 749-12번지,20180719,1,0,5.2,경량철골구조,경량철골구조,창고시설,0,2018,35.93376987,128.927735,1,0,0,5,8,2,164.0822141,1851.392319,5,2,23
경상북도 영천시 도동 750-3번지,20040802,1,0,0,일반철골구조,철골조,창고시설,0,2004,35.93409605,128.9280557,3,0,0,5,8,2,146.2345288,1812.533616,5,2,25
경상북도 영천시 도동 750-15번지,20180625,2,0,8.9,일반철골구조,일반철골조,제2종근린생활시설,0,2018,35.93392001,128.9277731,1,1,0,5,6,2,150.0289698,1842.817884,5,2,22
경상북도 영천시 도동 751-1번지,1958,1,0,0,일반목구조,목조,단독주택,0,1958,35.93556455,128.9276454,5,0,0,5,2,5,69.06996344,1804.831314,3,2,22
경상북도 영천시 도동 751-1번지,1959,1,0,0,일반목구조,목조,단독주택,0,1959,35.93556455,128.9276454,5,0,0,5,2,5,69.06996344,1804.831314,3,2,22
경상북도 영천시 도동 751-1번지,1958,1,0,0,일반목구조,목조,단독주택,0,1958,35.93556455,128.9276454,5,0,0,5,2,5,69.06996344,1804.831314,3,2,22
경상북도 영천시 도동 751-1번지,1958,1,0,0,일반목구조,목조,단독주택,0,1958,35.93556455,128.9276454,5,0,0,5,2,5,69.06996344,1804.831314,3,2,22
경상북도 영천시 도동 751-5번지,1950,1,0,0,일반목구조,목조,단독주택,0,1950,35.9353112,128.9276434,5,0,0,5,2,5,54.08625072,1811.427526,2,2,21
경상북도 영천시 도동 751-6번지,20210813,1,0,3,일반철골구조,일반철골구조,제1종근린생활시설,0,2021,35.93493219,128.9273081,1,0,0,5,6,2,31.54945054,1850.987365,2,2,18
경상북도 영천시 도동 751-7번지,1958,1,0,0,일반목구조,목조,단독주택,0,1958,35.93505072,128.9274401,5,0,0,5,2,5,34.26908287,1836.185783,2,2,21
경상북도 영천시 도동 751-8번지,20200721,1,0,5,경량철골구조,경량철골구조,제1종근린생활시설,0,2020,35.93477614,128.9274019,1,0,0,5,6,2,50.43624212,1847.299831,2,2,18
경상북도 영천시 도동 751-9번지,1950,1,0,0,일반목구조,목조,단독주택,0,1950,35.93499281,128.9271804,5,0,0,5,2,5,19.39127959,1860.43196,1,2,20
경상북도 영천시 도동 753-1번지,1954,1,0,0,일반목구조,목조,단독주택,0,1954,35.93601469,128.9283546,5,0,0,5,2,5,150.0993135,1731.868693,5,2,24
경상북도 영천시 도동 753-9번지,20100115,1,0,7.35,벽돌구조,시멘트벽돌조,단독주택,0,2010,35.93579097,128.927849,2,0,0,5,2,4,99.77241354,1781.520344,4,2,19
경상북도 영천시 도동 754-1번지,20191213,1,0,5.391,경량철골구조,경량철골구조,창고시설,0,2019,35.93409111,128.928413,1,0,0,5,8,2,167.9604456,1782.143496,5,2,23
경상북도 영천시 도동 754-1번지,20061218,1,0,0,일반철골구조,일반철골구조,창고시설,0,2006,35.93409111,128.928413,2,0,0,5,8,2,167.9604456,1782.143496,5,2,24
경상북도 영천시 도동 759-4번지,19831025,1,0,0,블록구조,블록조,단독주택,0,1983,35.9329505,128.9272871,5,0,0,5,2,4,244.8886152,1920.353559,5,2,23
경상북도 영천시 도동 759-5번지,1955,1,0,0,일반목구조,목조,단독주택,0,1955,35.93288246,128.9274672,5,0,0,5,2,5,254.1551825,1907.975849,5,2,24
경상북도 영천시 도동 759-10번지,1957,1,0,0,블록구조,블록조,단독주택,0,1957,35.93280963,128.9272888,5,0,0,5,2,4,260.5200484,1925.884487,5,2,23
경상북도 영천시 도동 763-1번지,20150825,1,0,5.82,철근콘크리트구조,철근콘크리트,단독주택,0,2015,35.93152139,128.9277127,1,0,0,5,2,0,407.1024167,1948.307662,5,2,15
경상북도 영천시 도동 763-3번지,20190125,1,0,5.9,경량철골구조,경량철골구조,단독주택,0,2019,35.93107836,128.9278116,1,0,0,5,2,2,457.1315502,1962.304177,5,2,17
경상북도 영천시 도동 763-4번지,20170629,1,0,5.45,경량철골구조,경량철골구조,단독주택,0,2017,35.93154429,128.9279307,1,0,0,5,2,2,407.8166078,1929.531736,5,2,17
경상북도 영천시 도동 763-5번지,20150825,1,0,6.12,경량철골구조,경량철골구조,단독주택,0,2015,35.93128287,128.9277189,1,0,0,5,2,2,433.4532438,1959.480864,5,2,17
경상북도 영천시 도동 763-6번지,20160531,1,0,6.12,경량철골구조,경량철골구조,단독주택,0,2016,35.93129288,128.927892,1,0,0,5,2,2,434.7038158,1945.045447,5,2,17
경상북도 영천시 도동 763-7번지,20200710,1,0,5.6,경량철골구조,경량철골구조,단독주택,0,2020,35.93090165,128.9278069,1,0,0,5,2,2,476.5243898,1971.736599,5,2,17
경상북도 영천시 도동 800-7번지,20120502,1,0,10.6,일반철골구조,일반철골구조,공장,0,2012,35.93801415,128.9336156,2,0,0,5,8,2,306.5472526,1229.375194,5,2,24
경상북도 영천시 도동 800-7번지,20120502,1,0,10.6,일반철골구조,일반철골구조,공장,0,2012,35.93801415,128.9336156,2,0,0,5,8,2,306.5472526,1229.375194,5,2,24
경상북도 영천시 금노동 50번지,19970408,1,0,0,블록구조,블럭조,단독주택,0,1997,35.95405991,128.9450918,3,0,0,5,2,4,833.6693485,1669.837757,5,2,21
경상북도 영천시 금노동 51번지,20140903,1,0,5.25,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.95451028,128.9454353,2,0,0,5,2,0,813.3512638,1716.463899,5,2,16
경상북도 영천시 금노동 51-1번지,1962,1,0,0,벽돌구조,흙벽돌조,단독주택,0,1962,35.95423554,128.9453409,5,0,0,5,2,4,831.6824744,1686.869579,5,2,23
경상북도 영천시 금노동 51-7번지,19990118,1,0,0,벽돌구조,시멘트벽돌,단독주택,0,1999,35.95445957,128.9456952,3,0,0,5,2,4,832.8400588,1708.836121,5,2,21
경상북도 영천시 금노동 59-4번지,1962,1,0,0,일반목구조,목조,단독주택,0,1962,35.95441765,128.9464188,5,0,0,5,2,5,880.3209656,1700.251938,5,2,24
경상북도 영천시 금노동 59-6번지,20050826,1,0,0,경량철골구조,경량철골조,단독주택,0,2005,35.9542517,128.9463333,2,0,0,5,2,2,888.4276051,1682.154617,5,2,18
경상북도 영천시 금노동 59-6번지,20050826,1,0,0,블록구조,시멘트블럭조,단독주택,0,2005,35.9542517,128.9463333,2,0,0,5,2,4,888.4276051,1682.154617,5,2,20
경상북도 영천시 금노동 59-8번지,1958,1,0,0,블록구조,블록조,단독주택,0,1958,35.95409829,128.9464144,5,0,0,5,2,4,905.9216754,1664.78858,5,2,23
경상북도 영천시 금노동 59-10번지,1940,1,0,0,블록구조,"블록조, 목조",단독주택,0,1940,35.95394043,128.9464193,5,0,0,5,2,4,919.2431312,1647.232525,5,2,23
경상북도 영천시 금노동 59-12번지,20030925,2,0,7.4,철근콘크리트구조,철근콘크리트조,창고시설,0,2003,35.95459484,128.9461387,3,1,0,5,8,0,848.6406872,1721.153426,5,2,24
경상북도 영천시 금노동 59-12번지,20041229,1,0,0,경량철골구조,경량철골조,창고시설,0,2004,35.95459484,128.9461387,3,0,0,5,8,2,848.6406872,1721.153426,5,2,25
경상북도 영천시 금노동 60-6번지,1946,1,0,0,일반목구조,목조,단독주택,0,1946,35.95467055,128.9466814,5,0,0,5,2,5,877.2869728,1727.549306,5,2,24
경상북도 영천시 금노동 60-8번지,19910910,1,0,0,벽돌구조,시멘트벽돌,단독주택,0,1991,35.95439937,128.9466956,4,0,0,5,2,4,899.2448807,1697.372048,5,2,22
경상북도 영천시 금노동 60-9번지,1945,1,0,0,일반목구조,목조,단독주택,0,1945,35.95427862,128.9467071,5,0,0,5,2,5,909.5050244,1683.922365,5,2,24
경상북도 영천시 금노동 60-10번지,1962,1,0,0,블록구조,목조,단독주택,0,1962,35.95413822,128.9467299,5,0,0,5,2,4,922.1242175,1668.262701,5,2,23
경상북도 영천시 금노동 60-31번지,1961,1,0,0,일반목구조,목조,단독주택,0,1961,35.95362665,128.9473704,5,0,0,5,2,5,1003.086561,1610.914983,5,2,24
경상북도 영천시 금노동 62-1번지,19940629,1,0,0,일반목구조,"목조, 파이프",동물및식물관련시설,0,1994,35.9533888,128.9474403,4,0,0,5,3,5,1026.566596,1584.541958,5,2,24
경상북도 영천시 금노동 68-3번지,20070326,1,0,7.2,일반철골구조,일반철골구조,동물및식물관련시설,0,2007,35.95325924,128.9492595,2,0,0,5,3,2,994.0059064,1580.896756,5,2,19
경상북도 영천시 금노동 74번지,20090731,1,0,7.2,강파이프구조,강파이프구조,동물및식물관련시설,0,2009,35.95362922,128.95013,2,0,0,5,3,2,936.7462051,1632.574168,5,2,19
경상북도 영천시 금노동 75번지,20130621,1,0,6.7,경량철골구조,경량철골구조,동물및식물관련시설,0,2013,35.95376722,128.9502383,2,0,0,5,3,2,919.8961233,1649.308547,5,2,19
경상북도 영천시 금노동 81번지,19941216,1,0,4.5,벽돌구조,시멘트벽돌,단독주택,0,1994,35.9551916,128.9464676,4,0,0,5,2,4,823.907168,1786.073608,5,2,22
경상북도 영천시 금노동 108-1번지,19930626,1,0,0,블록구조,시멘트블록조,동물및식물관련시설,0,1993,35.95241246,128.9412587,4,0,0,5,3,4,868.4959895,1569.753714,5,2,23
경상북도 영천시 금노동 113번지,20210610,1,0,5.1,경량철골구조,경량철골조,창고시설,0,2021,35.95211038,128.9409769,1,0,0,5,8,2,897.8184943,1547.219576,5,2,23
경상북도 영천시 금노동 130번지,20180619,1,0,6.5,일반철골구조,조립식판넬벽체,교정및군사시설,0,2018,35.95372364,128.9388839,1,0,0,5,4,2,708.1572607,1786.083419,5,2,19
경상북도 영천시 금노동 130번지,19940309,1,0,7.7,블록구조,블록구조,창고시설,0,1994,35.95372364,128.9388839,4,0,0,5,8,4,708.1572607,1786.083419,5,2,28
경상북도 영천시 금노동 143번지,20060508,1,0,0,일반철골구조,일반철골구조,창고시설,0,2006,35.95189276,128.9405433,2,0,0,5,8,2,917.4463511,1539.46014,5,2,24
경상북도 영천시 금노동 143-1번지,20060508,1,0,0,일반철골구조,일반철골구조,창고시설,0,2006,35.95208056,128.9403586,2,0,0,5,8,2,895.2655997,1565.183493,5,2,24
경상북도 영천시 금노동 143-2번지,20161226,1,0,8.65,일반철골구조,일반철골구조,창고시설,0,2016,35.95227248,128.9401472,1,0,0,5,8,2,872.7461089,1592.316665,5,2,23
경상북도 영천시 금노동 144-2번지,20060809,1,0,7.4,일반철골구조,일반철골구조,창고시설,0,2006,35.95176834,128.9407534,2,0,0,5,8,2,933.101894,1519.399735,5,2,24
경상북도 영천시 금노동 158번지,20210108,1,0,3.2,블록구조,조적조,교정및군사시설,0,2021,35.95219561,128.9378561,1,0,0,5,4,4,714.7564987,1677.796797,5,2,21
경상북도 영천시 금노동 158번지,20180509,1,0,4.88,일반철골구조,일반철골구조,교정및군사시설,0,2018,35.95219561,128.9378561,1,0,0,5,4,2,714.7564987,1677.796797,5,2,19
경상북도 영천시 금노동 158번지,20191226,1,0,4.5,블록구조,"조적조, 블록벽체",교정및군사시설,0,2019,35.95219561,128.9378561,1,0,0,5,4,4,714.7564987,1677.796797,5,2,21
경상북도 영천시 금노동 158번지,20161101,1,0,4.7,경량철골구조,경량철골구조,교정및군사시설,0,2016,35.95219561,128.9378561,1,0,0,5,4,2,714.7564987,1677.796797,5,2,19
경상북도 영천시 금노동 158번지,20210108,1,0,3.8,블록구조,조적조,교정및군사시설,0,2021,35.95219561,128.9378561,1,0,0,5,4,4,714.7564987,1677.796797,5,2,21
경상북도 영천시 금노동 158번지,20210108,1,0,3.5,블록구조,조적조,교정및군사시설,0,2021,35.95219561,128.9378561,1,0,0,5,4,4,714.7564987,1677.796797,5,2,21
경상북도 영천시 금노동 158번지,20210108,1,0,3.3,블록구조,조적조,교정및군사시설,0,2021,35.95219561,128.9378561,1,0,0,5,4,4,714.7564987,1677.796797,5,2,21
경상북도 영천시 금노동 159번지,20180619,1,0,5.5,경량철골구조,조립식판넬벽체,교정및군사시설,0,2018,35.95284944,128.9371024,1,0,0,5,4,2,616.6349978,1774.854973,5,2,19
경상북도 영천시 금노동 159번지,20180619,1,0,7,일반철골구조,조립식판넬벽체,교정및군사시설,0,2018,35.95284944,128.9371024,1,0,0,5,4,2,616.6349978,1774.854973,5,2,19
